chemical name,InChIKey,standardised_smiles,source,mitochondrial toxic
2-ETHYLHEXYL 4-(DIMETHYLAMINO)BENZOATE,WYWZRNAHINYAEF-UHFFFAOYSA-N,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,tox21_mmp,toxic
2-AMINO-5-NITROTHIAZOLE,MIHADVKEHAFNPG-UHFFFAOYSA-N,Nc1ncc([N+](=O)[O-])s1,tox21_mmp,toxic
4-TERT-BUTYLPHENYL SALICYLATE,DBOSBRHMHBENLP-UHFFFAOYSA-N,CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1,tox21_mmp,toxic
PARAROSANILINE HYDROCHLORIDE,JUQPZRLQQYSMEQ-UHFFFAOYSA-N,Cl.N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,tox21_mmp,toxic
17796-82-6,UEZWYKZHXASYJN-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)N1SC1CCCCC1,tox21_mmp,toxic
BROMOCRIPTINE MESYLATE,NOJMTMIRQRDZMT-GSPXQYRGSA-N,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O,tox21_mmp,toxic
"2,2'-METHYLENEDIPHENOL",MQCPOLNSJCWPGT-UHFFFAOYSA-N,Oc1ccccc1Cc1ccccc1O,tox21_mmp,toxic
1-PHENYL-2-NITROPROPENE,WGSVFWFSJDAYBM-BQYQJAHWSA-N,C/C(=C\c1ccccc1)[N+](=O)[O-],tox21_mmp,toxic
HYDROXYFLUTAMIDE,YPQLFJODEKMJEF-UHFFFAOYSA-N,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,tox21_mmp,toxic
FENAMINOSULF,IWDQPCIQCXRBQP-UHFFFAOYSA-M,CN(C)c1ccc(N=NS(=O)(=O)[O-])cc1.[Na+],tox21_mmp,toxic
"4,4'-DICHLORODIPHENYL SULFONE",GPAPPPVRLPGFEQ-UHFFFAOYSA-N,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,tox21_mmp,toxic
O-PHENYLENEDIAMINE,GEYOCULIXLDCMW-UHFFFAOYSA-N,Nc1ccccc1N,tox21_mmp,toxic
4-OCTYLPHENOL,NTDQQZYCCIDJRK-UHFFFAOYSA-N,CCCCCCCCc1ccc(O)cc1,tox21_mmp,toxic
9-NITROANTHRACENE,LSIKFJXEYJIZNB-UHFFFAOYSA-N,O=[N+]([O-])c1c2ccccc2cc2ccccc12,tox21_mmp,toxic
"2-NITROBENZENE-1,4-DIAMINE",HVHNMNGARPCGGD-UHFFFAOYSA-N,Nc1ccc(N)c([N+](=O)[O-])c1,tox21_mmp,toxic
4-AMINO-2-NITROPHENOL,WHODQVWERNSQEO-UHFFFAOYSA-N,Nc1ccc(O)c([N+](=O)[O-])c1,tox21_mmp,toxic
DIELDRIN,DFBKLUNHFCTMDC-PICURKEMSA-N,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,tox21_mmp,toxic
NITROFURAZONE,IAIWVQXQOWNYOU-FPYGCLRLSA-N,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,tox21_mmp,toxic
2-AMINO-5-NITROPHENOL,DOPJTDJKZNWLRB-UHFFFAOYSA-N,Nc1ccc([N+](=O)[O-])cc1O,tox21_mmp,toxic
"1,5-NAPHTHALENEDIAMINE",KQSABULTKYLFEV-UHFFFAOYSA-N,Nc1cccc2c(N)cccc12,tox21_mmp,toxic
"1,3-DIIMINOBENZ[F]ISOINDOLINE",JAWNWEKHDFBPSG-UHFFFAOYSA-N,N=C1N=C(N)c2cc3ccccc3cc21,tox21_mmp,toxic
2-AMINO-6-NITROBENZOTHIAZOLE,GPNAVOJCQIEKQF-UHFFFAOYSA-N,Nc1nc2ccc([N+](=O)[O-])cc2s1,tox21_mmp,toxic
MESOTRIONE,KPUREKXXPHOJQT-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,tox21_mmp,toxic
INDOLE-3-CARBINOL,IVYPNXXAYMYVSP-UHFFFAOYSA-N,OCc1c[nH]c2ccccc12,tox21_mmp,toxic
PYRENE,BBEAQIROQSPTKN-UHFFFAOYSA-N,c1cc2ccc3cccc4ccc(c1)c2c34,tox21_mmp,toxic
METHOXYCHLOR,IAKOZHOLGAGEJT-UHFFFAOYSA-N,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,tox21_mmp,toxic
ORYZALIN,UNAHYJYOSSSJHH-UHFFFAOYSA-N,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],tox21_mmp,toxic
