chemical name,InChIKey,standardised_smiles,source,mitochondrial toxic,MW,LogP,Crippen MR,NHD,NHA,TPSA,HA Count
ESOMEPRAZOLE STRONTIUM,NCGHIAKEJNQSMS-QLGOZJDFSA-N,COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.O.O.O.O.[Sr+2],chembl_mito_safe_drugs,non-toxic,848.512,1.3780800000000015,204.18999999999963,0,10,288.8,53
ATROPINE SULFATE,VJFQPODMEGSXHC-ZZJGABIISA-N,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic,387.4540000000001,1.2780999999999998,94.13320000000007,3,6,124.37,26
COBIMETINIB,BSMCAPRUBJMWDF-KRWDZBQOSA-N,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,chembl_mito_safe_drugs,non-toxic,531.3160000000003,3.781100000000002,115.25270000000003,3,4,64.60000000000001,30
TENELIGLIPTIN,WGRQANOPCQRCME-PMACEKPBSA-N,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,chembl_mito_safe_drugs,non-toxic,426.5900000000002,1.5661200000000006,121.32070000000002,1,7,56.64,30
ELUXADOLINE,QFNHIDANIVGXPE-FNZWTVRRSA-N,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,chembl_mito_safe_drugs,non-toxic,569.6620000000003,4.159040000000003,159.05529999999976,4,6,164.63,42
RIMEGEPANT,KRNAOFGYEFKHPB-ANJVHQHFSA-N,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,chembl_mito_safe_drugs,non-toxic,534.5670000000003,4.490000000000004,138.9180999999999,2,7,119.12999999999998,39
FINERENONE,BTBHLEZXCOBLCY-QGZVFWFLSA-N,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,chembl_mito_safe_drugs,non-toxic,378.4320000000002,2.9856999999999996,105.21210000000005,2,6,110.25999999999999,28
PAROMOMYCIN SULFATE,LJRDOKAZOAKLDU-UDXJMMFXSA-N,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic,713.7130000000005,-9.514500000000016,150.56480000000002,15,21,421.92,47
ERYTHROMYCIN ESTOLATE,AWMFUEJKWXESNL-JZBHMOKNSA-N,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O,chembl_mito_safe_drugs,non-toxic,1056.4039999999993,6.47320000000001,269.76679999999914,5,18,263.58,72
FLUVASTATIN SODIUM,ZGGHKIMDNBDHJB-CALJPSDSSA-M,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],chembl_mito_safe_drugs,non-toxic,433.45500000000004,0.2973999999999999,113.00560000000002,2,5,85.52,31
NABILONE,GECBBEABIDMGGL-UHFFFAOYSA-N,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,chembl_mito_safe_drugs,non-toxic,372.5490000000002,6.264000000000007,109.68780000000008,1,3,46.53,27
COLISTIN SULFATE,ZESIAEVDVPWEKB-ORCFLVBFSA-N,CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.O=S(=O)(O)O.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic,2493.1289999999967,-11.631699999999974,634.4284000000025,40,40,1096.38,171
CEVIMELINE HYDROCHLORIDE,JKJRNPOQQPBPOV-UHFFFAOYSA-N,CC1OC2(CS1)CN1CCC2CC1.Cl.O,chembl_mito_safe_drugs,non-toxic,253.79499999999993,1.1572999999999998,65.76180000000004,0,3,43.97,15
NALOXEGOL OXALATE,MNYIRXLCPODKLG-VUTNLTPYSA-N,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5.O=C(O)C(=O)O,chembl_mito_safe_drugs,non-toxic,741.8280000000004,1.0191000000000079,184.0651999999995,4,14,201.37,52
DACLATASVIR DIHYDROCHLORIDE,BVZLLUDATICXCI-JMSCDMLISA-N,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C.Cl.Cl,chembl_mito_safe_drugs,non-toxic,811.8120000000001,7.065600000000009,217.24679999999944,4,8,174.63999999999996,56
ERGOLOID MESYLATES,PBKVEOSEPXMKDN-LZHUFOCISA-N,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CCC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O.CS(=O)(=O)O.CS(=O)(=O)O.CS(=O)(=O)O,chembl_mito_safe_drugs,non-toxic,2715.3219999999937,7.904899999999989,699.3212000000025,16,32,690.3200000000004,190
SIPONIMOD,KIHYPELVXPAIDH-HNSNBQBZSA-N,CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,chembl_mito_safe_drugs,non-toxic,516.6040000000002,6.7727000000000075,136.4928,1,4,62.129999999999995,37
CARPHENAZINE MALEATE,TVPJGGZLZLUPOB-SPIKMXEPSA-N,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic,657.7420000000004,3.3056,172.04049999999967,5,10,196.22,46
QUININE SULFATE,ZHNFLHYOFXQIOW-LPYZJUEESA-N,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.O.O.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic,782.9570000000004,4.044200000000004,211.45859999999956,4,10,228.77999999999997,55
ACETOPHENAZINE MALEATE,NUKVZKPNSKJGBK-SPIKMXEPSA-N,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic,643.7150000000004,2.9154999999999998,167.42349999999973,5,10,196.22,45
PENBUTOLOL SULFATE,FEDSNBHHWZEYTP-ZFQYHYQMSA-N,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic,680.9490000000003,6.291200000000006,187.99439999999947,6,8,157.57999999999998,47
DOXYCYCLINE CALCIUM,ZOZMOOILJMQCHS-YQCFNCLSSA-L,C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc([O-])c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.[Ca+2],chembl_mito_safe_drugs,non-toxic,926.942,-2.339999999999989,220.86619999999962,10,18,368.9,65
COBIMETINIB FUMARATE,RESIMIUSNACMNW-BXRWSSRYSA-N,O=C(O)/C=C/C(=O)O.O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1.O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,chembl_mito_safe_drugs,non-toxic,1178.704,7.274000000000008,254.91699999999958,8,10,203.79999999999998,68
DORAVIRINE,ZIAOVIPSKUPPQW-UHFFFAOYSA-N,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,chembl_mito_safe_drugs,non-toxic,425.7540000000001,2.654580000000001,94.87570000000005,1,7,105.69999999999999,29
MACIMORELIN ACETATE,WVDSKQXKCDZXLH-OHIDFYLOSA-N,CC(=O)O.CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,chembl_mito_safe_drugs,non-toxic,534.6170000000003,1.9357000000000026,148.64269999999988,7,5,182.19999999999996,39
RIMEGEPANT SULFATE,SOGUOEZRYKUOHR-CQZKMDJHSA-N,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F.N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F.O.O.O.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic,1221.258,5.85310000000001,302.8550000000001,6,16,407.35999999999996,86
SARECYCLINE HYDROCHLORIDE,JGPBDCKZLBSHOI-FIPJBXKNSA-N,CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,chembl_mito_safe_drugs,non-toxic,523.9700000000004,0.5356000000000003,129.39810000000008,5,10,173.85999999999996,36
TAFENOQUINE SUCCINATE,CQBKFGJRAOXYIP-UHFFFAOYSA-N,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1.O=C(O)CCC(=O)O,chembl_mito_safe_drugs,non-toxic,581.5880000000003,5.846620000000003,146.98069999999996,4,8,153.23,41
UBROGEPANT,DDOOFTLHJSMHLN-ZQHRPCGSSA-N,C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,chembl_mito_safe_drugs,non-toxic,549.5530000000003,3.5306000000000024,138.47389999999993,2,5,104.29,40
VALBENAZINE,GEJDGVNQKABXKG-CFKGEZKQSA-N,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,chembl_mito_safe_drugs,non-toxic,418.57800000000026,3.5641000000000025,117.81940000000007,1,6,74.02,30
DOLASETRON MESYLATE,QTFFGPOXNNGTGZ-RCSCTSIBSA-N,CS(=O)(=O)O.O.O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,chembl_mito_safe_drugs,non-toxic,438.5020000000002,1.198300000000001,109.83560000000003,2,6,148.26999999999998,30
LEDIPASVIR,VRTWBAAJJOHBQU-KMWAZVGDSA-N,COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1nc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5[nH]c([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc2-3)c[nH]1)C(C)C,chembl_mito_safe_drugs,non-toxic,889.0169999999996,8.607300000000006,237.33079999999933,4,8,174.63999999999996,65
ALPELISIB,STUWGJZDJHPWGZ-LBPRGKRZSA-N,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,chembl_mito_safe_drugs,non-toxic,441.4790000000001,3.835020000000002,107.10410000000003,2,5,101.21,30
CERITINIB,VERWOWGGCGHDQE-UHFFFAOYSA-N,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,chembl_mito_safe_drugs,non-toxic,558.1480000000001,6.361920000000006,154.15889999999973,3,8,105.24000000000001,38
CABOTEGRAVIR,WCWSTNLSLKSJPK-LKFCYVNXSA-N,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,chembl_mito_safe_drugs,non-toxic,405.35700000000014,0.9626999999999997,95.26650000000004,2,6,100.86999999999999,29
ERGOTAMINE TARTRATE,CJMJLDQKTOJACI-SEUSHGJOSA-N,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.O=C(O)C(O)C(O)C(=O)O,chembl_mito_safe_drugs,non-toxic,1313.4319999999998,1.859000000000016,343.2556000000008,10,16,351.48,96
PIMAVANSERIN TARTRATE,RGSULKHNAKTFIZ-UHFFFAOYSA-N,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.O=C(O)C(O)C(O)C(=O)O,chembl_mito_safe_drugs,non-toxic,1005.2139999999999,7.21040000000001,270.2305999999993,6,10,204.67999999999998,72
DUVELISIB,SJVQHLPISAIATJ-ZDUSSCGKSA-N,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,chembl_mito_safe_drugs,non-toxic,416.8720000000002,4.483500000000002,118.27640000000001,2,6,88.49000000000001,30
NINTEDANIB ESYLATE,ZNMRDZZRAFJOKY-UHFFFAOYSA-N,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,chembl_mito_safe_drugs,non-toxic,649.7700000000002,3.5100000000000025,179.16849999999957,3,9,148.59000000000003,46
SOTAGLIFLOZIN,QKDRXGFQVGOQKS-CRSSMBPESA-N,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,chembl_mito_safe_drugs,non-toxic,424.946,3.172600000000002,111.01840000000001,3,6,79.15,28
NALDEMEDINE TOSYLATE,WCYDLROFMZJJLE-RTMHEQJQSA-N,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1.Cc1ccc(S(=O)(=O)O)cc1,chembl_mito_safe_drugs,non-toxic,742.8510000000005,4.721520000000004,191.72469999999953,5,11,195.54999999999998,53
ELBASVIR,BVAZQCUMNICBAQ-PZHYSIFUSA-N,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C,chembl_mito_safe_drugs,non-toxic,882.0349999999996,8.116000000000009,243.45579999999936,4,10,188.79999999999998,65
LASMIDITAN,XEDHVZKDSYZQBF-UHFFFAOYSA-N,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,chembl_mito_safe_drugs,non-toxic,377.3660000000001,3.2757000000000014,93.05770000000004,1,4,62.300000000000004,27
LASMIDITAN SUCCINATE,MSOIHUHNGPOCTH-UHFFFAOYSA-N,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1.CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1.O=C(O)CCC(=O)O,chembl_mito_safe_drugs,non-toxic,872.82,6.487200000000005,210.62099999999958,4,10,199.2,62
FOSINOPRIL SODIUM,TVTJZMHAIQQZTL-WATAJHSMSA-M,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+],chembl_mito_safe_drugs,non-toxic,585.6540000000003,1.7906000000000024,148.0044999999998,0,7,113.03999999999999,40
TROSPIUM CHLORIDE,RVCSYOQWLPPAOA-DHWZJIOFSA-M,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-],chembl_mito_safe_drugs,non-toxic,427.972,0.7737000000000009,111.03520000000005,1,3,46.53,30
OMBITASVIR,PIDFDZJZLOTZTM-KHVQSSSXSA-N,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,chembl_mito_safe_drugs,non-toxic,894.127,7.687100000000008,250.2837999999991,4,9,178.72,65
SACUBITRIL,PYNXFZCZUAOOQC-UTKZUKDTSA-N,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,chembl_mito_safe_drugs,non-toxic,411.49800000000016,3.8350000000000017,114.79650000000008,2,4,92.7,30
PEFICITINIB,DREIJXJRTLTGJC-JQCLMNFQSA-N,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,chembl_mito_safe_drugs,non-toxic,326.40000000000015,2.0133,90.52710000000003,4,4,104.03000000000002,24
BENZHYDROCODONE HYDROCHLORIDE,VVCUIDHKAHHSAN-JJHQWJQCSA-N,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341.Cl,chembl_mito_safe_drugs,non-toxic,439.93900000000025,4.136800000000004,119.12250000000003,0,5,48.00000000000001,31
SONIDEGIB PHOSPHATE,RWIVSVMMGFFZIJ-VWDRLOGHSA-N,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1.O=P(O)(O)O.O=P(O)(O)O,chembl_mito_safe_drugs,non-toxic,681.4940000000006,3.9643200000000083,156.23599999999985,7,7,219.20999999999998,45
TALAZOPARIB TOSYLATE,QUQKKHBYEFLEHK-QNBGGDODSA-N,Cc1ccc(S(=O)(=O)O)cc1.Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,chembl_mito_safe_drugs,non-toxic,552.5630000000002,3.8702200000000024,138.92499999999993,3,8,142.85999999999999,39
TALAZOPARIB,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,chembl_mito_safe_drugs,non-toxic,380.35800000000006,2.6285000000000007,97.9314,2,6,88.49000000000001,28
DEUTETRABENAZINE,MKJIEFSOBYUXJB-LIJFRPJRSA-N,[2H]C([2H])([2H])Oc1cc2c(cc1OC([2H])([2H])[2H])C1CC(=O)C(CC(C)C)CN1CC2,chembl_mito_safe_drugs,non-toxic,323.4656106680001,3.238100000000002,90.13300000000005,0,4,38.77,23
CABOTEGRAVIR SODIUM,AEZBWGMXBKPGFP-KIUAEZIZSA-M,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N12.[Na+],chembl_mito_safe_drugs,non-toxic,427.33900000000017,-2.6652999999999967,93.04770000000003,1,6,103.7,30
ISAVUCONAZONIUM SULFATE,LWXUIUUOMSMZKJ-KLFWAVJMSA-M,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1.O=S(=O)([O-])O,chembl_mito_safe_drugs,non-toxic,814.85,3.5891800000000025,193.2374999999996,3,15,236.79999999999998,56
SIMEPREVIR SODIUM,LLXQGDWGCCKOQP-MVZLLIIPSA-M,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)[N-]S(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C.[Na+],chembl_mito_safe_drugs,non-toxic,771.938,3.042220000000002,198.77549999999945,1,10,158.95999999999998,53
ETHAMBUTOL HYDROCHLORIDE,AUAHHJJRFHRVPV-BZDVOYDHSA-N,CC[C@@H](CO)NCCN[C@@H](CC)CO.Cl.Cl,chembl_mito_safe_drugs,non-toxic,277.236,0.5509999999999997,72.83100000000003,4,4,64.52,16
PRAMIPEXOLE DIHYDROCHLORIDE,APVQOOKHDZVJEX-QTPLPEIMSA-N,CCCN[C@H]1CCc2nc(N)sc2C1.Cl.Cl.O,chembl_mito_safe_drugs,non-toxic,302.271,1.6010999999999997,78.7429,2,4,82.44,17
NIZATIDINE,SGXXNSQHWDMGGP-UHFFFAOYSA-N,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,chembl_mito_safe_drugs,non-toxic,331.4670000000001,1.3224999999999998,87.80680000000004,2,8,83.33,21
APALUTAMIDE,HJBWBFZLDZWPHF-UHFFFAOYSA-N,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,chembl_mito_safe_drugs,non-toxic,477.4430000000002,3.5315800000000026,112.88920000000003,1,5,89.33000000000001,33
GUANADREL SULFATE,RTEVGQJRTFFMLL-UHFFFAOYSA-N,N=C(N)NCC1COC2(CCCCC2)O1.N=C(N)NCC1COC2(CCCCC2)O1.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic,524.6410000000004,0.43774000000000435,127.29300000000008,8,8,235.31999999999996,35
CLOMIPHENE CITRATE,PYTMYKVIJXPNBD-UHFFFAOYSA-N,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,chembl_mito_safe_drugs,non-toxic,598.0920000000003,5.314100000000005,161.46919999999972,4,6,144.6,42
ONDANSETRON HYDROCHLORIDE,VRSLTNZJOUZKLX-UHFFFAOYSA-N,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl.O.O,chembl_mito_safe_drugs,non-toxic,365.86100000000016,1.9009200000000015,100.50010000000003,0,4,102.82,25
HYDROXYZINE HYDROCHLORIDE,ANOMHKZSQFYSBR-UHFFFAOYSA-N,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,chembl_mito_safe_drugs,non-toxic,447.8340000000002,3.8995000000000033,120.15080000000003,1,4,35.940000000000005,28
BINIMETINIB,ACWZRVQXLIRSDF-UHFFFAOYSA-N,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,chembl_mito_safe_drugs,non-toxic,441.2320000000002,3.0113000000000003,98.55870000000003,3,6,88.41000000000001,27
TRIPROLIDINE HYDROCHLORIDE,CUZMOIXUFHOLLN-UMVVUDSKSA-N,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1.Cl.O,chembl_mito_safe_drugs,non-toxic,332.875,3.5146200000000034,99.03080000000004,0,2,47.63,23
CAPMATINIB,LIOLIMKSCNQPLV-UHFFFAOYSA-N,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,chembl_mito_safe_drugs,non-toxic,412.42800000000005,3.429000000000002,114.11520000000002,1,6,85.07000000000001,31
QUETIAPINE FUMARATE,ZTHJULTYCAQOIJ-WXXKFALUSA-N,O=C(O)/C=C/C(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,chembl_mito_safe_drugs,non-toxic,883.1059999999994,5.423800000000009,242.65519999999935,4,14,171.2,62
CEDAZURIDINE,VUDZSIYXZUYWSC-DBRKOABJSA-N,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,chembl_mito_safe_drugs,non-toxic,268.216,-1.5664999999999996,52.56210000000003,4,5,102.26,18
LORLATINIB,IIXWYSCJSQVBQM-LLVKDONJSA-N,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,chembl_mito_safe_drugs,non-toxic,406.4210000000001,2.8006800000000016,106.80690000000003,1,7,110.06,30
FOSTEMSAVIR,SWMDAPWAQQTBOG-UHFFFAOYSA-N,COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,chembl_mito_safe_drugs,non-toxic,583.4980000000005,1.1681199999999994,142.3240999999999,2,11,182.20999999999998,41
FOSTEMSAVIR TROMETHAMINE,RRGJSMBMTOKHTE-UHFFFAOYSA-N,COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O.NC(CO)(CO)CO,chembl_mito_safe_drugs,non-toxic,704.6340000000004,-1.1710799999999975,170.4998999999997,6,15,268.91999999999996,49
